m/z,Formula,ID,IsotopeLabel,Ion form,Compound
317.0848526,C8H16N3O8P,1049,C13-label-3,[M+H]+,Phosphoribosyl-formylglycinamidine_isomer
318.0882074,C8H16N3O8P,1049,C13-label-4,[M+H]+,Phosphoribosyl-formylglycinamidine_isomer
319.0915623,C8H16N3O8P,1049,C13-label-5,[M+H]+,Phosphoribosyl-formylglycinamidine_isomer
320.0949171,C8H16N3O8P,1049,C13-label-6,[M+H]+,Phosphoribosyl-formylglycinamidine_isomer
321.0982719,C8H16N3O8P,1049,C13-label-7,[M+H]+,Phosphoribosyl-formylglycinamidine_isomer
322.1016268,C8H16N3O8P,1049,C13-label-8,[M+H]+,Phosphoribosyl-formylglycinamidine_isomer
182.0811736,C9H11NO3,1050,C13-label-0,[M+H]+,Tyrosine_isomer
183.0845284,C9H11NO3,1050,C13-label-1,[M+H]+,Tyrosine_isomer
184.0878833,C9H11NO3,1050,C13-label-2,[M+H]+,Tyrosine_isomer
185.0912381,C9H11NO3,1050,C13-label-3,[M+H]+,Tyrosine_isomer
186.0945929,C9H11NO3,1050,C13-label-4,[M+H]+,Tyrosine_isomer
187.0979478,C9H11NO3,1050,C13-label-5,[M+H]+,Tyrosine_isomer
188.1013026,C9H11NO3,1050,C13-label-6,[M+H]+,Tyrosine_isomer
189.1046574,C9H11NO3,1050,C13-label-7,[M+H]+,Tyrosine_isomer
190.1080123,C9H11NO3,1050,C13-label-8,[M+H]+,Tyrosine_isomer
191.1113623,C9H11NO3,1050,C13-label-9,[M+H]+,Tyrosine_isomer
204.1230396,C9H17NO4,1051,C13-label-0,[M+H]+,Acetylcarnitine
205.1263944,C9H17NO4,1051,C13-label-1,[M+H]+,Acetylcarnitine
206.1297493,C9H17NO4,1051,C13-label-2,[M+H]+,Acetylcarnitine
207.1331041,C9H17NO4,1051,C13-label-3,[M+H]+,Acetylcarnitine
208.1364589,C9H17NO4,1051,C13-label-4,[M+H]+,Acetylcarnitine
209.1398138,C9H17NO4,1051,C13-label-5,[M+H]+,Acetylcarnitine
210.1431686,C9H17NO4,1051,C13-label-6,[M+H]+,Acetylcarnitine
211.1465234,C9H17NO4,1051,C13-label-7,[M+H]+,Acetylcarnitine
212.1498783,C9H17NO4,1051,C13-label-8,[M+H]+,Acetylcarnitine
213.1532283,C9H17NO4,1051,C13-label-9,[M+H]+,Acetylcarnitine
227.1138706,C9H14N4O3,1052,C13-label-0,[M+H]+,Carnosine_isomer
