m/z,Formula,ID,IsotopeLabel,Ion form,Compound
401.0374751,C10H14N5O8P,447,C13-label-3,[M+Cl]-,Guanosine monophosphate
402.0408299,C10H14N5O8P,447,C13-label-4,[M+Cl]-,Guanosine monophosphate
403.0441848,C10H14N5O8P,447,C13-label-5,[M+Cl]-,Guanosine monophosphate
404.0475396,C10H14N5O8P,447,C13-label-6,[M+Cl]-,Guanosine monophosphate
405.0508944,C10H14N5O8P,447,C13-label-7,[M+Cl]-,Guanosine monophosphate
406.0542493,C10H14N5O8P,447,C13-label-8,[M+Cl]-,Guanosine monophosphate
407.0575993,C10H14N5O8P,447,C13-label-9,[M+Cl]-,Guanosine monophosphate
408.0609493,C10H14N5O8P,447,C13-label-10,[M+Cl]-,Guanosine monophosphate
461.9988291,C10H15N5O10P2,448,C12 PARENT,[M+Cl]-,dGDP
463.0021839,C10H15N5O10P2,448,C13-label-1,[M+Cl]-,dGDP
464.0055388,C10H15N5O10P2,448,C13-label-2,[M+Cl]-,dGDP
465.0088936,C10H15N5O10P2,448,C13-label-3,[M+Cl]-,dGDP
466.0122484,C10H15N5O10P2,448,C13-label-4,[M+Cl]-,dGDP
467.0156033,C10H15N5O10P2,448,C13-label-5,[M+Cl]-,dGDP
468.0189581,C10H15N5O10P2,448,C13-label-6,[M+Cl]-,dGDP
469.0223129,C10H15N5O10P2,448,C13-label-7,[M+Cl]-,dGDP
470.0256678,C10H15N5O10P2,448,C13-label-8,[M+Cl]-,dGDP
471.0290178,C10H15N5O10P2,448,C13-label-9,[M+Cl]-,dGDP
472.0323678,C10H15N5O10P2,448,C13-label-10,[M+Cl]-,dGDP
223.0167491,C11H8O3,449,C12 PARENT,[M+Cl]-,Hydroxy-naphthoic acid
224.0201039,C11H8O3,449,C13-label-1,[M+Cl]-,Hydroxy-naphthoic acid
225.0234588,C11H8O3,449,C13-label-2,[M+Cl]-,Hydroxy-naphthoic acid
226.0268136,C11H8O3,449,C13-label-3,[M+Cl]-,Hydroxy-naphthoic acid
227.0301684,C11H8O3,449,C13-label-4,[M+Cl]-,Hydroxy-naphthoic acid
228.0335233,C11H8O3,449,C13-label-5,[M+Cl]-,Hydroxy-naphthoic acid
229.0368781,C11H8O3,449,C13-label-6,[M+Cl]-,Hydroxy-naphthoic acid
230.0402329,C11H8O3,449,C13-label-7,[M+Cl]-,Hydroxy-naphthoic acid
231.0435878,C11H8O3,449,C13-label-8,[M+Cl]-,Hydroxy-naphthoic acid
232.0469378,C11H8O3,449,C13-label-9,[M+Cl]-,Hydroxy-naphthoic acid
233.0502878,C11H8O3,449,C13-label-10,[M+Cl]-,Hydroxy-naphthoic acid
234.0536378,C11H8O3,449,C13-label-11,[M+Cl]-,Hydroxy-naphthoic acid
239.0592811,C11H12N2O2,450,C12 PARENT,[M+Cl]-,Tryptophan
240.0626359,C11H12N2O2,450,C13-label-1,[M+Cl]-,Tryptophan
241.0659908,C11H12N2O2,450,C13-label-2,[M+Cl]-,Tryptophan
242.0693456,C11H12N2O2,450,C13-label-3,[M+Cl]-,Tryptophan
243.0727004,C11H12N2O2,450,C13-label-4,[M+Cl]-,Tryptophan
244.0760553,C11H12N2O2,450,C13-label-5,[M+Cl]-,Tryptophan
245.0794101,C11H12N2O2,450,C13-label-6,[M+Cl]-,Tryptophan
246.0827649,C11H12N2O2,450,C13-label-7,[M+Cl]-,Tryptophan
247.0861198,C11H12N2O2,450,C13-label-8,[M+Cl]-,Tryptophan
248.0894698,C11H12N2O2,450,C13-label-9,[M+Cl]-,Tryptophan
249.0928198,C11H12N2O2,450,C13-label-10,[M+Cl]-,Tryptophan
250.0961698,C11H12N2O2,450,C13-label-11,[M+Cl]-,Tryptophan
242.0589481,C11H13NO3,451,C12 PARENT,[M+Cl]-,N-Acetyl-phenylalanine
243.0623029,C11H13NO3,451,C13-label-1,[M+Cl]-,N-Acetyl-phenylalanine
244.0656578,C11H13NO3,451,C13-label-2,[M+Cl]-,N-Acetyl-phenylalanine
245.0690126,C11H13NO3,451,C13-label-3,[M+Cl]-,N-Acetyl-phenylalanine
246.0723674,C11H13NO3,451,C13-label-4,[M+Cl]-,N-Acetyl-phenylalanine
247.0757223,C11H13NO3,451,C13-label-5,[M+Cl]-,N-Acetyl-phenylalanine
248.0790771,C11H13NO3,451,C13-label-6,[M+Cl]-,N-Acetyl-phenylalanine
249.0824319,C11H13NO3,451,C13-label-7,[M+Cl]-,N-Acetyl-phenylalanine
250.0857868,C11H13NO3,451,C13-label-8,[M+Cl]-,N-Acetyl-phenylalanine
251.0891368,C11H13NO3,451,C13-label-9,[M+Cl]-,N-Acetyl-phenylalanine
252.0924868,C11H13NO3,451,C13-label-10,[M+Cl]-,N-Acetyl-phenylalanine
253.0958368,C11H13NO3,451,C13-label-11,[M+Cl]-,N-Acetyl-phenylalanine
249.0899151,C11H18O4,452,C12 PARENT,[M+Cl]-,Carboxy-decalactone
250.0932699,C11H18O4,452,C13-label-1,[M+Cl]-,Carboxy-decalactone
251.0966248,C11H18O4,452,C13-label-2,[M+Cl]-,Carboxy-decalactone
252.0999796,C11H18O4,452,C13-label-3,[M+Cl]-,Carboxy-decalactone
253.1033344,C11H18O4,452,C13-label-4,[M+Cl]-,Carboxy-decalactone
254.1066893,C11H18O4,452,C13-label-5,[M+Cl]-,Carboxy-decalactone
255.1100441,C11H18O4,452,C13-label-6,[M+Cl]-,Carboxy-decalactone
256.1133989,C11H18O4,452,C13-label-7,[M+Cl]-,Carboxy-decalactone
257.1167538,C11H18O4,452,C13-label-8,[M+Cl]-,Carboxy-decalactone
258.1201038,C11H18O4,452,C13-label-9,[M+Cl]-,Carboxy-decalactone
259.1234538,C11H18O4,452,C13-label-10,[M+Cl]-,Carboxy-decalactone
260.1268038,C11H18O4,452,C13-label-11,[M+Cl]-,Carboxy-decalactone
258.0538641,C11H13NO4,453,C12 PARENT,[M+Cl]-,N-Acetyl-tyrosine
259.0572189,C11H13NO4,453,C13-label-1,[M+Cl]-,N-Acetyl-tyrosine
260.0605738,C11H13NO4,453,C13-label-2,[M+Cl]-,N-Acetyl-tyrosine
261.0639286,C11H13NO4,453,C13-label-3,[M+Cl]-,N-Acetyl-tyrosine
262.0672834,C11H13NO4,453,C13-label-4,[M+Cl]-,N-Acetyl-tyrosine
263.0706383,C11H13NO4,453,C13-label-5,[M+Cl]-,N-Acetyl-tyrosine
264.0739931,C11H13NO4,453,C13-label-6,[M+Cl]-,N-Acetyl-tyrosine
265.0773479,C11H13NO4,453,C13-label-7,[M+Cl]-,N-Acetyl-tyrosine
266.0807028,C11H13NO4,453,C13-label-8,[M+Cl]-,N-Acetyl-tyrosine
267.0840528,C11H13NO4,453,C13-label-9,[M+Cl]-,N-Acetyl-tyrosine
268.0874028,C11H13NO4,453,C13-label-10,[M+Cl]-,N-Acetyl-tyrosine
269.0907528,C11H13NO4,453,C13-label-11,[M+Cl]-,N-Acetyl-tyrosine
290.0675041,C11H15N2O5,454,C12 PARENT,[M+Cl]-,Nicotinamide riboside
291.0708589,C11H15N2O5,454,C13-label-1,[M+Cl]-,Nicotinamide riboside
292.0742138,C11H15N2O5,454,C13-label-2,[M+Cl]-,Nicotinamide riboside
293.0775686,C11H15N2O5,454,C13-label-3,[M+Cl]-,Nicotinamide riboside
294.0809234,C11H15N2O5,454,C13-label-4,[M+Cl]-,Nicotinamide riboside
295.0842783,C11H15N2O5,454,C13-label-5,[M+Cl]-,Nicotinamide riboside
296.0876331,C11H15N2O5,454,C13-label-6,[M+Cl]-,Nicotinamide riboside
297.0909879,C11H15N2O5,454,C13-label-7,[M+Cl]-,Nicotinamide riboside
298.0943428,C11H15N2O5,454,C13-label-8,[M+Cl]-,Nicotinamide riboside
299.0976928,C11H15N2O5,454,C13-label-9,[M+Cl]-,Nicotinamide riboside
300.1010428,C11H15N2O5,454,C13-label-10,[M+Cl]-,Nicotinamide riboside
301.1043928,C11H15N2O5,454,C13-label-11,[M+Cl]-,Nicotinamide riboside
282.1113801,C11H21NO5,455,C12 PARENT,[M+Cl]-,Hydroxybutyrylcarnitine
283.1147349,C11H21NO5,455,C13-label-1,[M+Cl]-,Hydroxybutyrylcarnitine
284.1180898,C11H21NO5,455,C13-label-2,[M+Cl]-,Hydroxybutyrylcarnitine
285.1214446,C11H21NO5,455,C13-label-3,[M+Cl]-,Hydroxybutyrylcarnitine
286.1247994,C11H21NO5,455,C13-label-4,[M+Cl]-,Hydroxybutyrylcarnitine
287.1281543,C11H21NO5,455,C13-label-5,[M+Cl]-,Hydroxybutyrylcarnitine
288.1315091,C11H21NO5,455,C13-label-6,[M+Cl]-,Hydroxybutyrylcarnitine
289.1348639,C11H21NO5,455,C13-label-7,[M+Cl]-,Hydroxybutyrylcarnitine
290.1382188,C11H21NO5,455,C13-label-8,[M+Cl]-,Hydroxybutyrylcarnitine
291.1415688,C11H21NO5,455,C13-label-9,[M+Cl]-,Hydroxybutyrylcarnitine
292.1449188,C11H21NO5,455,C13-label-10,[M+Cl]-,Hydroxybutyrylcarnitine
293.1482688,C11H21NO5,455,C13-label-11,[M+Cl]-,Hydroxybutyrylcarnitine
295.1066291,C11H20N2O5,456,C12 PARENT,[M+Cl]-,Glutamylleucine
296.1099839,C11H20N2O5,456,C13-label-1,[M+Cl]-,Glutamylleucine
297.1133388,C11H20N2O5,456,C13-label-2,[M+Cl]-,Glutamylleucine
298.1166936,C11H20N2O5,456,C13-label-3,[M+Cl]-,Glutamylleucine
299.1200484,C11H20N2O5,456,C13-label-4,[M+Cl]-,Glutamylleucine
300.1234033,C11H20N2O5,456,C13-label-5,[M+Cl]-,Glutamylleucine
301.1267581,C11H20N2O5,456,C13-label-6,[M+Cl]-,Glutamylleucine
302.1301129,C11H20N2O5,456,C13-label-7,[M+Cl]-,Glutamylleucine
303.1334678,C11H20N2O5,456,C13-label-8,[M+Cl]-,Glutamylleucine
304.1368178,C11H20N2O5,456,C13-label-9,[M+Cl]-,Glutamylleucine
305.1401678,C11H20N2O5,456,C13-label-10,[M+Cl]-,Glutamylleucine
306.1435178,C11H20N2O5,456,C13-label-11,[M+Cl]-,Glutamylleucine
299.0903131,C11H20O7,457,C12 PARENT,[M+Cl]-,Ilicifolinoside A
300.0936679,C11H20O7,457,C13-label-1,[M+Cl]-,Ilicifolinoside A
301.0970228,C11H20O7,457,C13-label-2,[M+Cl]-,Ilicifolinoside A
302.1003776,C11H20O7,457,C13-label-3,[M+Cl]-,Ilicifolinoside A
303.1037324,C11H20O7,457,C13-label-4,[M+Cl]-,Ilicifolinoside A
304.1070873,C11H20O7,457,C13-label-5,[M+Cl]-,Ilicifolinoside A
305.1104421,C11H20O7,457,C13-label-6,[M+Cl]-,Ilicifolinoside A
306.1137969,C11H20O7,457,C13-label-7,[M+Cl]-,Ilicifolinoside A
307.1171518,C11H20O7,457,C13-label-8,[M+Cl]-,Ilicifolinoside A
308.1205018,C11H20O7,457,C13-label-9,[M+Cl]-,Ilicifolinoside A
309.1238518,C11H20O7,457,C13-label-10,[M+Cl]-,Ilicifolinoside A
310.1272018,C11H20O7,457,C13-label-11,[M+Cl]-,Ilicifolinoside A
327.0786998,C11H20N2O5S,458,C12 PARENT,[M+Cl]-,Glutamyl-S-propylcysteine_isomer
328.0820546,C11H20N2O5S,458,C13-label-1,[M+Cl]-,Glutamyl-S-propylcysteine_isomer
329.0854095,C11H20N2O5S,458,C13-label-2,[M+Cl]-,Glutamyl-S-propylcysteine_isomer
330.0887643,C11H20N2O5S,458,C13-label-3,[M+Cl]-,Glutamyl-S-propylcysteine_isomer
331.0921191,C11H20N2O5S,458,C13-label-4,[M+Cl]-,Glutamyl-S-propylcysteine_isomer
332.095474,C11H20N2O5S,458,C13-label-5,[M+Cl]-,Glutamyl-S-propylcysteine_isomer
333.0988288,C11H20N2O5S,458,C13-label-6,[M+Cl]-,Glutamyl-S-propylcysteine_isomer
334.1021836,C11H20N2O5S,458,C13-label-7,[M+Cl]-,Glutamyl-S-propylcysteine_isomer
335.1055385,C11H20N2O5S,458,C13-label-8,[M+Cl]-,Glutamyl-S-propylcysteine_isomer
336.1088885,C11H20N2O5S,458,C13-label-9,[M+Cl]-,Glutamyl-S-propylcysteine_isomer
337.1122385,C11H20N2O5S,458,C13-label-10,[M+Cl]-,Glutamyl-S-propylcysteine_isomer
338.1155885,C11H20N2O5S,458,C13-label-11,[M+Cl]-,Glutamyl-S-propylcysteine_isomer
311.1015451,C11H20N2O6,459,C12 PARENT,[M+Cl]-,Dicarboxypropyl-lysine_isomer
312.1048999,C11H20N2O6,459,C13-label-1,[M+Cl]-,Dicarboxypropyl-lysine_isomer
313.1082548,C11H20N2O6,459,C13-label-2,[M+Cl]-,Dicarboxypropyl-lysine_isomer
314.1116096,C11H20N2O6,459,C13-label-3,[M+Cl]-,Dicarboxypropyl-lysine_isomer
315.1149644,C11H20N2O6,459,C13-label-4,[M+Cl]-,Dicarboxypropyl-lysine_isomer
316.1183193,C11H20N2O6,459,C13-label-5,[M+Cl]-,Dicarboxypropyl-lysine_isomer
317.1216741,C11H20N2O6,459,C13-label-6,[M+Cl]-,Dicarboxypropyl-lysine_isomer
318.1250289,C11H20N2O6,459,C13-label-7,[M+Cl]-,Dicarboxypropyl-lysine_isomer
319.1283838,C11H20N2O6,459,C13-label-8,[M+Cl]-,Dicarboxypropyl-lysine_isomer
320.1317338,C11H20N2O6,459,C13-label-9,[M+Cl]-,Dicarboxypropyl-lysine_isomer
321.1350838,C11H20N2O6,459,C13-label-10,[M+Cl]-,Dicarboxypropyl-lysine_isomer
322.1384338,C11H20N2O6,459,C13-label-11,[M+Cl]-,Dicarboxypropyl-lysine_isomer
320.0654941,C11H15N3O6,460,C12 PARENT,[M+Cl]-,N-Acetylcytidine
321.0688489,C11H15N3O6,460,C13-label-1,[M+Cl]-,N-Acetylcytidine
322.0722038,C11H15N3O6,460,C13-label-2,[M+Cl]-,N-Acetylcytidine
323.0755586,C11H15N3O6,460,C13-label-3,[M+Cl]-,N-Acetylcytidine
324.0789134,C11H15N3O6,460,C13-label-4,[M+Cl]-,N-Acetylcytidine
325.0822683,C11H15N3O6,460,C13-label-5,[M+Cl]-,N-Acetylcytidine
326.0856231,C11H15N3O6,460,C13-label-6,[M+Cl]-,N-Acetylcytidine
327.0889779,C11H15N3O6,460,C13-label-7,[M+Cl]-,N-Acetylcytidine
328.0923328,C11H15N3O6,460,C13-label-8,[M+Cl]-,N-Acetylcytidine
329.0956828,C11H15N3O6,460,C13-label-9,[M+Cl]-,N-Acetylcytidine
330.0990328,C11H15N3O6,460,C13-label-10,[M+Cl]-,N-Acetylcytidine
331.1023828,C11H15N3O6,460,C13-label-11,[M+Cl]-,N-Acetylcytidine
339.0600771,C11H16N2O8,461,C12 PARENT,[M+Cl]-,N-Acetylaspartylglutamate_isomer
340.0634319,C11H16N2O8,461,C13-label-1,[M+Cl]-,N-Acetylaspartylglutamate_isomer
341.0667868,C11H16N2O8,461,C13-label-2,[M+Cl]-,N-Acetylaspartylglutamate_isomer
342.0701416,C11H16N2O8,461,C13-label-3,[M+Cl]-,N-Acetylaspartylglutamate_isomer
343.0734964,C11H16N2O8,461,C13-label-4,[M+Cl]-,N-Acetylaspartylglutamate_isomer
344.0768513,C11H16N2O8,461,C13-label-5,[M+Cl]-,N-Acetylaspartylglutamate_isomer
345.0802061,C11H16N2O8,461,C13-label-6,[M+Cl]-,N-Acetylaspartylglutamate_isomer
346.0835609,C11H16N2O8,461,C13-label-7,[M+Cl]-,N-Acetylaspartylglutamate_isomer
347.0869158,C11H16N2O8,461,C13-label-8,[M+Cl]-,N-Acetylaspartylglutamate_isomer
348.0902658,C11H16N2O8,461,C13-label-9,[M+Cl]-,N-Acetylaspartylglutamate_isomer
349.0936158,C11H16N2O8,461,C13-label-10,[M+Cl]-,N-Acetylaspartylglutamate_isomer
350.0969658,C11H16N2O8,461,C13-label-11,[M+Cl]-,N-Acetylaspartylglutamate_isomer
344.0753941,C11H19NO9,462,C12 PARENT,[M+Cl]-,N-Acetylneuraminic acid
345.0787489,C11H19NO9,462,C13-label-1,[M+Cl]-,N-Acetylneuraminic acid
346.0821038,C11H19NO9,462,C13-label-2,[M+Cl]-,N-Acetylneuraminic acid
347.0854586,C11H19NO9,462,C13-label-3,[M+Cl]-,N-Acetylneuraminic acid
348.0888134,C11H19NO9,462,C13-label-4,[M+Cl]-,N-Acetylneuraminic acid
349.0921683,C11H19NO9,462,C13-label-5,[M+Cl]-,N-Acetylneuraminic acid
350.0955231,C11H19NO9,462,C13-label-6,[M+Cl]-,N-Acetylneuraminic acid
351.0988779,C11H19NO9,462,C13-label-7,[M+Cl]-,N-Acetylneuraminic acid
352.1022328,C11H19NO9,462,C13-label-8,[M+Cl]-,N-Acetylneuraminic acid
353.1055828,C11H19NO9,462,C13-label-9,[M+Cl]-,N-Acetylneuraminic acid
354.1089328,C11H19NO9,462,C13-label-10,[M+Cl]-,N-Acetylneuraminic acid
355.1122828,C11H19NO9,462,C13-label-11,[M+Cl]-,N-Acetylneuraminic acid
368.9511205,C11H10O8S2,463,C12 PARENT,[M+Cl]-,Menadiol disulfate
369.9544753,C11H10O8S2,463,C13-label-1,[M+Cl]-,Menadiol disulfate
370.9578302,C11H10O8S2,463,C13-label-2,[M+Cl]-,Menadiol disulfate
371.961185,C11H10O8S2,463,C13-label-3,[M+Cl]-,Menadiol disulfate
372.9645398,C11H10O8S2,463,C13-label-4,[M+Cl]-,Menadiol disulfate
373.9678947,C11H10O8S2,463,C13-label-5,[M+Cl]-,Menadiol disulfate
374.9712495,C11H10O8S2,463,C13-label-6,[M+Cl]-,Menadiol disulfate
375.9746043,C11H10O8S2,463,C13-label-7,[M+Cl]-,Menadiol disulfate
376.9779592,C11H10O8S2,463,C13-label-8,[M+Cl]-,Menadiol disulfate
377.9813092,C11H10O8S2,463,C13-label-9,[M+Cl]-,Menadiol disulfate
378.9846592,C11H10O8S2,463,C13-label-10,[M+Cl]-,Menadiol disulfate
379.9880092,C11H10O8S2,463,C13-label-11,[M+Cl]-,Menadiol disulfate
358.0940306,C11H22N3O6P,464,C12 PARENT,[M+Cl]-,Bialaphos
359.0973854,C11H22N3O6P,464,C13-label-1,[M+Cl]-,Bialaphos
360.1007403,C11H22N3O6P,464,C13-label-2,[M+Cl]-,Bialaphos
361.1040951,C11H22N3O6P,464,C13-label-3,[M+Cl]-,Bialaphos
362.1074499,C11H22N3O6P,464,C13-label-4,[M+Cl]-,Bialaphos
363.1108048,C11H22N3O6P,464,C13-label-5,[M+Cl]-,Bialaphos
364.1141596,C11H22N3O6P,464,C13-label-6,[M+Cl]-,Bialaphos
365.1175144,C11H22N3O6P,464,C13-label-7,[M+Cl]-,Bialaphos
366.1208693,C11H22N3O6P,464,C13-label-8,[M+Cl]-,Bialaphos
367.1242193,C11H22N3O6P,464,C13-label-9,[M+Cl]-,Bialaphos
368.1275693,C11H22N3O6P,464,C13-label-10,[M+Cl]-,Bialaphos
369.1309193,C11H22N3O6P,464,C13-label-11,[M+Cl]-,Bialaphos
235.1470331,C12H24O2,465,C12 PARENT,[M+Cl]-,Methylundecanoic acid
236.1503879,C12H24O2,465,C13-label-1,[M+Cl]-,Methylundecanoic acid
237.1537428,C12H24O2,465,C13-label-2,[M+Cl]-,Methylundecanoic acid
238.1570976,C12H24O2,465,C13-label-3,[M+Cl]-,Methylundecanoic acid
239.1604524,C12H24O2,465,C13-label-4,[M+Cl]-,Methylundecanoic acid
240.1638073,C12H24O2,465,C13-label-5,[M+Cl]-,Methylundecanoic acid
241.1671621,C12H24O2,465,C13-label-6,[M+Cl]-,Methylundecanoic acid
242.1705169,C12H24O2,465,C13-label-7,[M+Cl]-,Methylundecanoic acid
243.1738718,C12H24O2,465,C13-label-8,[M+Cl]-,Methylundecanoic acid
244.1772218,C12H24O2,465,C13-label-9,[M+Cl]-,Methylundecanoic acid
245.1805718,C12H24O2,465,C13-label-10,[M+Cl]-,Methylundecanoic acid
246.1839218,C12H24O2,465,C13-label-11,[M+Cl]-,Methylundecanoic acid
247.1872718,C12H24O2,465,C13-label-12,[M+Cl]-,Methylundecanoic acid
255.0252038,C12H12O2S,466,C12 PARENT,[M+Cl]-,Chrycorin
256.0285586,C12H12O2S,466,C13-label-1,[M+Cl]-,Chrycorin
257.0319135,C12H12O2S,466,C13-label-2,[M+Cl]-,Chrycorin
258.0352683,C12H12O2S,466,C13-label-3,[M+Cl]-,Chrycorin
259.0386231,C12H12O2S,466,C13-label-4,[M+Cl]-,Chrycorin
260.041978,C12H12O2S,466,C13-label-5,[M+Cl]-,Chrycorin
261.0453328,C12H12O2S,466,C13-label-6,[M+Cl]-,Chrycorin
262.0486876,C12H12O2S,466,C13-label-7,[M+Cl]-,Chrycorin
263.0520425,C12H12O2S,466,C13-label-8,[M+Cl]-,Chrycorin
264.0553925,C12H12O2S,466,C13-label-9,[M+Cl]-,Chrycorin
265.0587425,C12H12O2S,466,C13-label-10,[M+Cl]-,Chrycorin
266.0620925,C12H12O2S,466,C13-label-11,[M+Cl]-,Chrycorin
267.0654425,C12H12O2S,466,C13-label-12,[M+Cl]-,Chrycorin
237.0323991,C12H10O3,467,C12 PARENT,[M+Cl]-,(Naphthalenyloxy)acetic acid
238.0357539,C12H10O3,467,C13-label-1,[M+Cl]-,(Naphthalenyloxy)acetic acid
239.0391088,C12H10O3,467,C13-label-2,[M+Cl]-,(Naphthalenyloxy)acetic acid
240.0424636,C12H10O3,467,C13-label-3,[M+Cl]-,(Naphthalenyloxy)acetic acid
241.0458184,C12H10O3,467,C13-label-4,[M+Cl]-,(Naphthalenyloxy)acetic acid
242.0491733,C12H10O3,467,C13-label-5,[M+Cl]-,(Naphthalenyloxy)acetic acid
243.0525281,C12H10O3,467,C13-label-6,[M+Cl]-,(Naphthalenyloxy)acetic acid
244.0558829,C12H10O3,467,C13-label-7,[M+Cl]-,(Naphthalenyloxy)acetic acid
245.0592378,C12H10O3,467,C13-label-8,[M+Cl]-,(Naphthalenyloxy)acetic acid
246.0625878,C12H10O3,467,C13-label-9,[M+Cl]-,(Naphthalenyloxy)acetic acid
247.0659378,C12H10O3,467,C13-label-10,[M+Cl]-,(Naphthalenyloxy)acetic acid
248.0692878,C12H10O3,467,C13-label-11,[M+Cl]-,(Naphthalenyloxy)acetic acid
249.0726378,C12H10O3,467,C13-label-12,[M+Cl]-,(Naphthalenyloxy)acetic acid
251.1419491,C12H24O3,468,C12 PARENT,[M+Cl]-,Hydroxydodecanoic acid_isomer
252.1453039,C12H24O3,468,C13-label-1,[M+Cl]-,Hydroxydodecanoic acid_isomer
253.1486588,C12H24O3,468,C13-label-2,[M+Cl]-,Hydroxydodecanoic acid_isomer
254.1520136,C12H24O3,468,C13-label-3,[M+Cl]-,Hydroxydodecanoic acid_isomer
255.1553684,C12H24O3,468,C13-label-4,[M+Cl]-,Hydroxydodecanoic acid_isomer
256.1587233,C12H24O3,468,C13-label-5,[M+Cl]-,Hydroxydodecanoic acid_isomer
257.1620781,C12H24O3,468,C13-label-6,[M+Cl]-,Hydroxydodecanoic acid_isomer
258.1654329,C12H24O3,468,C13-label-7,[M+Cl]-,Hydroxydodecanoic acid_isomer
259.1687878,C12H24O3,468,C13-label-8,[M+Cl]-,Hydroxydodecanoic acid_isomer
260.1721378,C12H24O3,468,C13-label-9,[M+Cl]-,Hydroxydodecanoic acid_isomer
261.1754878,C12H24O3,468,C13-label-10,[M+Cl]-,Hydroxydodecanoic acid_isomer
262.1788378,C12H24O3,468,C13-label-11,[M+Cl]-,Hydroxydodecanoic acid_isomer
263.1821878,C12H24O3,468,C13-label-12,[M+Cl]-,Hydroxydodecanoic acid_isomer
263.1055651,C12H20O4,469,C12 PARENT,[M+Cl]-,Traumatic acid
264.1089199,C12H20O4,469,C13-label-1,[M+Cl]-,Traumatic acid
265.1122748,C12H20O4,469,C13-label-2,[M+Cl]-,Traumatic acid
266.1156296,C12H20O4,469,C13-label-3,[M+Cl]-,Traumatic acid
267.1189844,C12H20O4,469,C13-label-4,[M+Cl]-,Traumatic acid
268.1223393,C12H20O4,469,C13-label-5,[M+Cl]-,Traumatic acid
269.1256941,C12H20O4,469,C13-label-6,[M+Cl]-,Traumatic acid
270.1290489,C12H20O4,469,C13-label-7,[M+Cl]-,Traumatic acid
271.1324038,C12H20O4,469,C13-label-8,[M+Cl]-,Traumatic acid
272.1357538,C12H20O4,469,C13-label-9,[M+Cl]-,Traumatic acid
273.1391038,C12H20O4,469,C13-label-10,[M+Cl]-,Traumatic acid
274.1424538,C12H20O4,469,C13-label-11,[M+Cl]-,Traumatic acid
275.1458038,C12H20O4,469,C13-label-12,[M+Cl]-,Traumatic acid
272.0695141,C12H15NO4,470,C12 PARENT,[M+Cl]-,N-Lactoylphenylalanine
273.0728689,C12H15NO4,470,C13-label-1,[M+Cl]-,N-Lactoylphenylalanine
274.0762238,C12H15NO4,470,C13-label-2,[M+Cl]-,N-Lactoylphenylalanine
275.0795786,C12H15NO4,470,C13-label-3,[M+Cl]-,N-Lactoylphenylalanine
276.0829334,C12H15NO4,470,C13-label-4,[M+Cl]-,N-Lactoylphenylalanine
277.0862883,C12H15NO4,470,C13-label-5,[M+Cl]-,N-Lactoylphenylalanine
278.0896431,C12H15NO4,470,C13-label-6,[M+Cl]-,N-Lactoylphenylalanine
279.0929979,C12H15NO4,470,C13-label-7,[M+Cl]-,N-Lactoylphenylalanine
280.0963528,C12H15NO4,470,C13-label-8,[M+Cl]-,N-Lactoylphenylalanine
281.0997028,C12H15NO4,470,C13-label-9,[M+Cl]-,N-Lactoylphenylalanine
282.1030528,C12H15NO4,470,C13-label-10,[M+Cl]-,N-Lactoylphenylalanine
283.1064028,C12H15NO4,470,C13-label-11,[M+Cl]-,N-Lactoylphenylalanine
284.1097528,C12H15NO4,470,C13-label-12,[M+Cl]-,N-Lactoylphenylalanine
280.1321141,C12H23NO4,471,C12 PARENT,[M+Cl]-,Isovalerylcarnitine
281.1354689,C12H23NO4,471,C13-label-1,[M+Cl]-,Isovalerylcarnitine
282.1388238,C12H23NO4,471,C13-label-2,[M+Cl]-,Isovalerylcarnitine
283.1421786,C12H23NO4,471,C13-label-3,[M+Cl]-,Isovalerylcarnitine
284.1455334,C12H23NO4,471,C13-label-4,[M+Cl]-,Isovalerylcarnitine
285.1488883,C12H23NO4,471,C13-label-5,[M+Cl]-,Isovalerylcarnitine
286.1522431,C12H23NO4,471,C13-label-6,[M+Cl]-,Isovalerylcarnitine
287.1555979,C12H23NO4,471,C13-label-7,[M+Cl]-,Isovalerylcarnitine
288.1589528,C12H23NO4,471,C13-label-8,[M+Cl]-,Isovalerylcarnitine
289.1623028,C12H23NO4,471,C13-label-9,[M+Cl]-,Isovalerylcarnitine
290.1656528,C12H23NO4,471,C13-label-10,[M+Cl]-,Isovalerylcarnitine
291.1690028,C12H23NO4,471,C13-label-11,[M+Cl]-,Isovalerylcarnitine
292.1723528,C12H23NO4,471,C13-label-12,[M+Cl]-,Isovalerylcarnitine
288.0644301,C12H15NO5,472,C12 PARENT,[M+Cl]-,N-lactoyl-Tyrosine_isomer
289.0677849,C12H15NO5,472,C13-label-1,[M+Cl]-,N-lactoyl-Tyrosine_isomer
290.0711398,C12H15NO5,472,C13-label-2,[M+Cl]-,N-lactoyl-Tyrosine_isomer
291.0744946,C12H15NO5,472,C13-label-3,[M+Cl]-,N-lactoyl-Tyrosine_isomer
292.0778494,C12H15NO5,472,C13-label-4,[M+Cl]-,N-lactoyl-Tyrosine_isomer
293.0812043,C12H15NO5,472,C13-label-5,[M+Cl]-,N-lactoyl-Tyrosine_isomer
294.0845591,C12H15NO5,472,C13-label-6,[M+Cl]-,N-lactoyl-Tyrosine_isomer
