Unlabel_01,Intensity,Unlabel_02,Intensity,Unlabel_03,Intensity,Glc_Label_01,Intensity,Glc_Label_02,Intensity,Glc_Label_03,Intensity
779.9762,3.9474,0,0,0,0,0,0,0,0,0,0
779.9969,3.5361,0,0,0,0,0,0,0,0,0,0
780.0811,4.1014,0,0,0,0,0,0,0,0,0,0
780.2295,2.885,0,0,0,0,0,0,0,0,0,0
780.2424,4.2573,0,0,0,0,0,0,0,0,0,0
780.2939,3.3041,0,0,0,0,0,0,0,0,0,0
780.3118,3.8012,0,0,0,0,0,0,0,0,0,0
780.3848,3.3977,0,0,0,0,0,0,0,0,0,0
780.4108,3.4834,0,0,0,0,0,0,0,0,0,0
780.4363,3.1598,0,0,0,0,0,0,0,0,0,0
780.4937,5.0702,0,0,0,0,0,0,0,0,0,0
780.5164,8.1326,0,0,0,0,0,0,0,0,0,0
780.519,5.0331,0,0,0,0,0,0,0,0,0,0
780.5504,4.5478,0,0,0,0,0,0,0,0,0,0
780.5601,3.8908,0,0,0,0,0,0,0,0,0,0
780.6222,3.6082,0,0,0,0,0,0,0,0,0,0
780.6971,6.9961,0,0,0,0,0,0,0,0,0,0
780.7462,4.1326,0,0,0,0,0,0,0,0,0,0
780.7722,4.3606,0,0,0,0,0,0,0,0,0,0
780.8364,7.7856,0,0,0,0,0,0,0,0,0,0
781.096,3.5828,0,0,0,0,0,0,0,0,0,0
781.1215,3.7193,0,0,0,0,0,0,0,0,0,0
781.2696,3.0858,0,0,0,0,0,0,0,0,0,0
781.2997,3.6199,0,0,0,0,0,0,0,0,0,0
781.323,4.1072,0,0,0,0,0,0,0,0,0,0
781.3675,3.4094,0,0,0,0,0,0,0,0,0,0
781.4576,3.6628,0,0,0,0,0,0,0,0,0,0
781.4604,8.3587,0,0,0,0,0,0,0,0,0,0
781.6213,4.9513,0,0,0,0,0,0,0,0,0,0
781.6552,3.1442,0,0,0,0,0,0,0,0,0,0
781.6577,3.4425,0,0,0,0,0,0,0,0,0,0
781.6633,3.7037,0,0,0,0,0,0,0,0,0,0
781.7048,3.5536,0,0,0,0,0,0,0,0,0,0
781.7999,4.2554,0,0,0,0,0,0,0,0,0,0
781.916,4.0214,0,0,0,0,0,0,0,0,0,0
781.9662,3.9279,0,0,0,0,0,0,0,0,0,0
782.0634,4.2222,0,0,0,0,0,0,0,0,0,0
782.0854,3.6355,0,0,0,0,0,0,0,0,0,0
782.1769,2.8655,0,0,0,0,0,0,0,0,0,0
782.1911,4.0897,0,0,0,0,0,0,0,0,0,0
782.2921,4.3353,0,0,0,0,0,0,0,0,0,0
782.3007,6.9766,0,0,0,0,0,0,0,0,0,0
782.312,4.5965,0,0,0,0,0,0,0,0,0,0
782.4586,4.0351,0,0,0,0,0,0,0,0,0,0
782.4642,4.4035,0,0,0,0,0,0,0,0,0,0
782.493,7.3314,0,0,0,0,0,0,0,0,0,0
782.4959,21.1871,0,0,0,0,0,0,0,0,0,0
782.4978,19.8012,0,0,0,0,0,0,0,0,0,0
782.5002,8.3158,0,0,0,0,0,0,0,0,0,0
782.5132,3.7135,0,0,0,0,0,0,0,0,0,0
782.5959,4.1774,0,0,0,0,0,0,0,0,0,0
782.641,3.7232,0,0,0,0,0,0,0,0,0,0
782.6891,4.7797,0,0,0,0,0,0,0,0,0,0
782.7778,3.8519,0,0,0,0,0,0,0,0,0,0
782.7884,3.6433,0,0,0,0,0,0,0,0,0,0
782.8192,3.3938,0,0,0,0,0,0,0,0,0,0
782.8204,5.9669,0,0,0,0,0,0,0,0,0,0
782.8294,3.8928,0,0,0,0,0,0,0,0,0,0
782.913,3.3821,0,0,0,0,0,0,0,0,0,0
782.9297,5.1209,0,0,0,0,0,0,0,0,0,0
782.9628,3.9064,0,0,0,0,0,0,0,0,0,0
783.1626,3.2885,0,0,0,0,0,0,0,0,0,0
783.194,3.7973,0,0,0,0,0,0,0,0,0,0
783.2643,3.5789,0,0,0,0,0,0,0,0,0,0
783.3027,3.3645,0,0,0,0,0,0,0,0,0,0
783.4406,3.5536,0,0,0,0,0,0,0,0,0,0
783.4485,3.5341,0,0,0,0,0,0,0,0,0,0
783.4741,8.2125,0,0,0,0,0,0,0,0,0,0
783.4766,9.6706,0,0,0,0,0,0,0,0,0,0
783.4975,3.5049,0,0,0,0,0,0,0,0,0,0
783.5004,4.3119,0,0,0,0,0,0,0,0,0,0
783.5027,3.6862,0,0,0,0,0,0,0,0,0,0
783.5834,3.4912,0,0,0,0,0,0,0,0,0,0
783.7401,3.6647,0,0,0,0,0,0,0,0,0,0
783.7914,3.8772,0,0,0,0,0,0,0,0,0,0
783.8069,3.5906,0,0,0,0,0,0,0,0,0,0
783.8566,3.922,0,0,0,0,0,0,0,0,0,0
783.8838,7.5458,0,0,0,0,0,0,0,0,0,0
783.9319,3.5556,0,0,0,0,0,0,0,0,0,0
784.0129,3.1287,0,0,0,0,0,0,0,0,0,0
784.0385,3.6277,0,0,0,0,0,0,0,0,0,0
784.0693,4.0916,0,0,0,0,0,0,0,0,0,0
784.1962,6.6998,0,0,0,0,0,0,0,0,0,0
784.1974,4.3782,0,0,0,0,0,0,0,0,0,0
784.2626,3.152,0,0,0,0,0,0,0,0,0,0
784.3015,3.4094,0,0,0,0,0,0,0,0,0,0
784.3278,3.1189,0,0,0,0,0,0,0,0,0,0
784.35,11.6842,0,0,0,0,0,0,0,0,0,0
784.3701,34.7349,0,0,0,0,0,0,0,0,0,0
784.4599,3.345,0,0,0,0,0,0,0,0,0,0
784.479,3.5361,0,0,0,0,0,0,0,0,0,0
784.5171,5.0565,0,0,0,0,0,0,0,0,0,0
784.5527,5.2943,0,0,0,0,0,0,0,0,0,0
784.5753,3.8713,0,0,0,0,0,0,0,0,0,0
784.6432,4.0526,0,0,0,0,0,0,0,0,0,0
784.6564,3.7875,0,0,0,0,0,0,0,0,0,0
784.6619,5.0936,0,0,0,0,0,0,0,0,0,0
784.7155,4.4191,0,0,0,0,0,0,0,0,0,0
784.7922,3.8733,0,0,0,0,0,0,0,0,0,0
784.9556,4.8226,0,0,0,0,0,0,0,0,0,0
785.1993,5.9376,0,0,0,0,0,0,0,0,0,0
785.2919,3.7524,0,0,0,0,0,0,0,0,0,0
785.4006,4.5185,0,0,0,0,0,0,0,0,0,0
785.4065,3.3801,0,0,0,0,0,0,0,0,0,0
785.4251,3.0897,0,0,0,0,0,0,0,0,0,0
785.478,4.2281,0,0,0,0,0,0,0,0,0,0
785.6055,4.0351,0,0,0,0,0,0,0,0,0,0
785.6643,5.8558,0,0,0,0,0,0,0,0,0,0
785.7671,4.0039,0,0,0,0,0,0,0,0,0,0
785.8214,3.9025,0,0,0,0,0,0,0,0,0,0
785.8381,4.0195,0,0,0,0,0,0,0,0,0,0
786.026,4.2047,0,0,0,0,0,0,0,0,0,0
786.0361,7.0292,0,0,0,0,0,0,0,0,0,0
786.0456,3.4016,0,0,0,0,0,0,0,0,0,0
786.222,3.9825,0,0,0,0,0,0,0,0,0,0
786.334,3.8499,0,0,0,0,0,0,0,0,0,0
786.3367,3.9279,0,0,0,0,0,0,0,0,0,0
786.3443,3.6277,0,0,0,0,0,0,0,0,0,0
786.5045,8.462,0,0,0,0,0,0,0,0,0,0
786.5065,34.232,0,0,0,0,0,0,0,0,0,0
786.5084,46.9669,0,0,0,0,0,0,0,0,0,0
786.5096,19.0526,0,0,0,0,0,0,0,0,0,0
786.5118,3.7076,0,0,0,0,0,0,0,0,0,0
786.5275,19.0546,0,0,0,0,0,0,0,0,0,0
786.5304,15.6433,0,0,0,0,0,0,0,0,0,0
786.532,18.5166,0,0,0,0,0,0,0,0,0,0
786.8564,4.0136,0,0,0,0,0,0,0,0,0,0
786.8884,4.6433,0,0,0,0,0,0,0,0,0,0
786.9638,20.1579,0,0,0,0,0,0,0,0,0,0
786.9875,3.2554,0,0,0,0,0,0,0,0,0,0
787.0113,3.3957,0,0,0,0,0,0,0,0,0,0
787.0194,3.6394,0,0,0,0,0,0,0,0,0,0
787.1689,4.1832,0,0,0,0,0,0,0,0,0,0
787.2194,4.5867,0,0,0,0,0,0,0,0,0,0
787.3518,3.2398,0,0,0,0,0,0,0,0,0,0
787.4043,4.0897,0,0,0,0,0,0,0,0,0,0
787.4829,3.2086,0,0,0,0,0,0,0,0,0,0
787.4958,3.6686,0,0,0,0,0,0,0,0,0,0
787.5101,10.4678,0,0,0,0,0,0,0,0,0,0
787.5115,14.3002,0,0,0,0,0,0,0,0,0,0
787.5125,5.191,0,0,0,0,0,0,0,0,0,0
787.5327,3.5556,0,0,0,0,0,0,0,0,0,0
787.5399,4.5887,0,0,0,0,0,0,0,0,0,0
787.5699,3.3879,0,0,0,0,0,0,0,0,0,0
787.6053,4.271,0,0,0,0,0,0,0,0,0,0
787.6591,3.7875,0,0,0,0,0,0,0,0,0,0
787.7373,3.7115,0,0,0,0,0,0,0,0,0,0
787.7399,4.4113,0,0,0,0,0,0,0,0,0,0
787.8028,3.8343,0,0,0,0,0,0,0,0,0,0
787.8127,3.9747,0,0,0,0,0,0,0,0,0,0
787.9102,3.3723,0,0,0,0,0,0,0,0,0,0
787.9813,4.1969,0,0,0,0,0,0,0,0,0,0
788.1,5.8012,0,0,0,0,0,0,0,0,0,0
788.1597,3.6881,0,0,0,0,0,0,0,0,0,0
788.1618,3.193,0,0,0,0,0,0,0,0,0,0
788.3063,4.8635,0,0,0,0,0,0,0,0,0,0
788.3142,4.2865,0,0,0,0,0,0,0,0,0,0
788.3619,3.4659,0,0,0,0,0,0,0,0,0,0
788.3793,3.5789,0,0,0,0,0,0,0,0,0,0
788.4948,3.1969,0,0,0,0,0,0,0,0,0,0
788.52,21.423,0,0,0,0,0,0,0,0,0,0
788.5214,617.6238,0,0,0,0,0,0,0,0,0,0
788.5226,3553.7974,0,0,0,0,0,0,0,0,0,0
788.5239,7518.4463,0,0,0,0,0,0,0,0,0,0
788.5262,89.3509,0,0,0,0,0,0,0,0,0,0
788.5274,11.193,0,0,0,0,0,0,0,0,0,0
788.5288,12.232,0,0,0,0,0,0,0,0,0,0
788.5433,62.0526,0,0,0,0,0,0,0,0,0,0
788.5449,228.2203,0,0,0,0,0,0,0,0,0,0
788.5464,225.5828,0,0,0,0,0,0,0,0,0,0
788.561,3.3041,0,0,0,0,0,0,0,0,0,0
788.6076,3.6589,0,0,0,0,0,0,0,0,0,0
788.6185,14.5848,0,0,0,0,0,0,0,0,0,0
788.6863,4.1365,0,0,0,0,0,0,0,0,0,0
788.7545,3.8324,0,0,0,0,0,0,0,0,0,0
788.7786,3.692,0,0,0,0,0,0,0,0,0,0
788.8386,3.8265,0,0,0,0,0,0,0,0,0,0
789.0123,3.768,0,0,0,0,0,0,0,0,0,0
789.0806,3.4269,0,0,0,0,0,0,0,0,0,0
789.1725,3.7583,0,0,0,0,0,0,0,0,0,0
789.2568,3.4834,0,0,0,0,0,0,0,0,0,0
789.2649,6.5341,0,0,0,0,0,0,0,0,0,0
789.3179,3.9591,0,0,0,0,0,0,0,0,0,0
789.3408,3.6374,0,0,0,0,0,0,0,0,0,0
789.4406,3.6082,0,0,0,0,0,0,0,0,0,0
789.5229,3.9045,0,0,0,0,0,0,0,0,0,0
789.524,69.0156,0,0,0,0,0,0,0,0,0,0
789.525,628.6238,0,0,0,0,0,0,0,0,0,0
789.5262,1973.0313,0,0,0,0,0,0,0,0,0,0
789.5276,2062.3081,0,0,0,0,0,0,0,0,0,0
789.5297,54.0409,0,0,0,0,0,0,0,0,0,0
789.5457,13.3723,0,0,0,0,0,0,0,0,0,0
789.5475,25.8577,0,0,0,0,0,0,0,0,0,0
789.5493,51.5205,0,0,0,0,0,0,0,0,0,0
789.5508,34.8324,0,0,0,0,0,0,0,0,0,0
789.5605,4.0546,0,0,0,0,0,0,0,0,0,0
789.5805,3.4581,0,0,0,0,0,0,0,0,0,0
789.5955,3.694,0,0,0,0,0,0,0,0,0,0
789.625,4.7622,0,0,0,0,0,0,0,0,0,0
789.7225,3.499,0,0,0,0,0,0,0,0,0,0
789.7404,3.9825,0,0,0,0,0,0,0,0,0,0
789.8746,4.6101,0,0,0,0,0,0,0,0,0,0
789.8981,3.2437,0,0,0,0,0,0,0,0,0,0
789.9434,3.6881,0,0,0,0,0,0,0,0,0,0
790.0559,3.306,0,0,0,0,0,0,0,0,0,0
790.1407,4.1793,0,0,0,0,0,0,0,0,0,0
790.2305,3.4717,0,0,0,0,0,0,0,0,0,0
790.3249,3.4113,0,0,0,0,0,0,0,0,0,0
790.3382,3.078,0,0,0,0,0,0,0,0,0,0
790.3619,4.5068,0,0,0,0,0,0,0,0,0,0
790.3845,4.4912,0,0,0,0,0,0,0,0,0,0
790.3986,3.7739,0,0,0,0,0,0,0,0,0,0
790.4119,3.6179,0,0,0,0,0,0,0,0,0,0
790.4377,3.6238,0,0,0,0,0,0,0,0,0,0
790.4779,3.2924,0,0,0,0,0,0,0,0,0,0
790.4989,19.3782,0,0,0,0,0,0,0,0,0,0
790.5002,48.3177,0,0,0,0,0,0,0,0,0,0
790.5015,143.6199,0,0,0,0,0,0,0,0,0,0
790.5026,230.1793,0,0,0,0,0,0,0,0,0,0
790.504,194.1287,0,0,0,0,0,0,0,0,0,0
790.5058,50.117,0,0,0,0,0,0,0,0,0,0
790.536,37.7251,0,0,0,0,0,0,0,0,0,0
790.5375,1494.5614,0,0,0,0,0,0,0,0,0,0
790.5385,5303.9766,0,0,0,0,0,0,0,0,0,0
790.5397,10167.2881,0,0,0,0,0,0,0,0,0,0
790.5415,577.0994,0,0,0,0,0,0,0,0,0,0
790.5432,11.0955,0,0,0,0,0,0,0,0,0,0
790.7728,3.8265,0,0,0,0,0,0,0,0,0,0
790.8701,4.2476,0,0,0,0,0,0,0,0,0,0
790.9897,3.6394,0,0,0,0,0,0,0,0,0,0
791.0161,3.3197,0,0,0,0,0,0,0,0,0,0
791.0182,3.5536,0,0,0,0,0,0,0,0,0,0
791.0344,3.8772,0,0,0,0,0,0,0,0,0,0
791.2007,4.1267,0,0,0,0,0,0,0,0,0,0
791.2265,3.9181,0,0,0,0,0,0,0,0,0,0
791.3002,11.7193,0,0,0,0,0,0,0,0,0,0
791.3176,3.2495,0,0,0,0,0,0,0,0,0,0
791.4324,8.8226,0,0,0,0,0,0,0,0,0,0
791.4834,3.7232,0,0,0,0,0,0,0,0,0,0
791.4856,11.4581,0,0,0,0,0,0,0,0,0,0
791.488,4.0994,0,0,0,0,0,0,0,0,0,0
791.5043,30.885,0,0,0,0,0,0,0,0,0,0
791.5063,42.8538,0,0,0,0,0,0,0,0,0,0
791.5089,6.1384,0,0,0,0,0,0,0,0,0,0
791.5112,3.9454,0,0,0,0,0,0,0,0,0,0
791.5397,159.6745,0,0,0,0,0,0,0,0,0,0
791.5408,1049.5127,0,0,0,0,0,0,0,0,0,0
791.5419,2916.5381,0,0,0,0,0,0,0,0,0,0
791.543,3041.6121,0,0,0,0,0,0,0,0,0,0
791.5441,940.7173,0,0,0,0,0,0,0,0,0,0
791.6724,3.4464,0,0,0,0,0,0,0,0,0,0
791.7596,4.0097,0,0,0,0,0,0,0,0,0,0
791.8822,3.5478,0,0,0,0,0,0,0,0,0,0
791.9311,4.2515,0,0,0,0,0,0,0,0,0,0
791.9959,4.8811,0,0,0,0,0,0,0,0,0,0
792.2733,4.1033,0,0,0,0,0,0,0,0,0,0
792.3231,7.7778,0,0,0,0,0,0,0,0,0,0
792.4311,3.1696,0,0,0,0,0,0,0,0,0,0
792.439,4.2982,0,0,0,0,0,0,0,0,0,0
792.457,3.8187,0,0,0,0,0,0,0,0,0,0
792.4919,4.0799,0,0,0,0,0,0,0,0,0,0
792.5136,8.7485,0,0,0,0,0,0,0,0,0,0
792.5154,3.4522,0,0,0,0,0,0,0,0,0,0
792.5205,8.1189,0,0,0,0,0,0,0,0,0,0
792.5295,10.0351,0,0,0,0,0,0,0,0,0,0
792.5314,33.7115,0,0,0,0,0,0,0,0,0,0
792.5331,31.9435,0,0,0,0,0,0,0,0,0,0
792.5353,11.2982,0,0,0,0,0,0,0,0,0,0
792.5394,3.6589,0,0,0,0,0,0,0,0,0,0
792.5424,13.5497,0,0,0,0,0,0,0,0,0,0
792.5438,74.2632,0,0,0,0,0,0,0,0,0,0
792.5449,73.3801,0,0,0,0,0,0,0,0,0,0
792.5468,166.1559,0,0,0,0,0,0,0,0,0,0
792.5483,66.0448,0,0,0,0,0,0,0,0,0,0
792.5497,44.577,0,0,0,0,0,0,0,0,0,0
792.5513,17.2904,0,0,0,0,0,0,0,0,0,0
792.5535,36.6043,0,0,0,0,0,0,0,0,0,0
792.5558,26.2417,0,0,0,0,0,0,0,0,0,0
792.5757,5.9591,0,0,0,0,0,0,0,0,0,0
792.5987,33.7388,0,0,0,0,0,0,0,0,0,0
792.6453,3.4327,0,0,0,0,0,0,0,0,0,0
792.8797,5.2788,0,0,0,0,0,0,0,0,0,0
792.9339,3.5283,0,0,0,0,0,0,0,0,0,0
793.0685,3.7622,0,0,0,0,0,0,0,0,0,0
793.0845,3.8129,0,0,0,0,0,0,0,0,0,0
793.3336,4.54,0,0,0,0,0,0,0,0,0,0
793.4013,5.2066,0,0,0,0,0,0,0,0,0,0
793.4579,3.4055,0,0,0,0,0,0,0,0,0,0
793.4768,3.3138,0,0,0,0,0,0,0,0,0,0
793.4999,18.8986,0,0,0,0,0,0,0,0,0,0
793.5017,16.7836,0,0,0,0,0,0,0,0,0,0
793.5031,4.7661,0,0,0,0,0,0,0,0,0,0
793.5047,39.924,0,0,0,0,0,0,0,0,0,0
793.5061,6.0877,0,0,0,0,0,0,0,0,0,0
793.5082,3.7739,0,0,0,0,0,0,0,0,0,0
793.5239,3.9805,0,0,0,0,0,0,0,0,0,0
793.5347,9.4561,0,0,0,0,0,0,0,0,0,0
793.5373,9.7466,0,0,0,0,0,0,0,0,0,0
793.5432,3.5965,0,0,0,0,0,0,0,0,0,0
793.5558,4.0955,0,0,0,0,0,0,0,0,0,0
793.5574,5.6023,0,0,0,0,0,0,0,0,0,0
793.5585,18.2534,0,0,0,0,0,0,0,0,0,0
793.5613,4.2827,0,0,0,0,0,0,0,0,0,0
793.9006,3.9123,0,0,0,0,0,0,0,0,0,0
793.9244,4.7797,0,0,0,0,0,0,0,0,0,0
793.9433,8.3762,0,0,0,0,0,0,0,0,0,0
793.9589,3.807,0,0,0,0,0,0,0,0,0,0
793.9695,3.7427,0,0,0,0,0,0,0,0,0,0
794.0405,4.1053,0,0,0,0,0,0,0,0,0,0
794.1442,4.1774,0,0,0,0,0,0,0,0,0,0
794.2032,3.4269,0,0,0,0,0,0,0,0,0,0
794.2161,4.2125,0,0,0,0,0,0,0,0,0,0
794.4926,4.2865,0,0,0,0,0,0,0,0,0,0
794.5001,12.2924,0,0,0,0,0,0,0,0,0,0
794.5078,16.6277,0,0,0,0,0,0,0,0,0,0
794.5297,8.7271,0,0,0,0,0,0,0,0,0,0
794.5317,9.46,0,0,0,0,0,0,0,0,0,0
794.5328,54.1014,0,0,0,0,0,0,0,0,0,0
794.5342,45.5322,0,0,0,0,0,0,0,0,0,0
794.5358,30.7076,0,0,0,0,0,0,0,0,0,0
794.5372,13.9103,0,0,0,0,0,0,0,0,0,0
794.57,3.8655,0,0,0,0,0,0,0,0,0,0
794.5722,3.4912,0,0,0,0,0,0,0,0,0,0
794.6542,4.0136,0,0,0,0,0,0,0,0,0,0
794.7158,4.4678,0,0,0,0,0,0,0,0,0,0
794.9438,3.6589,0,0,0,0,0,0,0,0,0,0
794.9494,3.6355,0,0,0,0,0,0,0,0,0,0
795.0156,3.271,0,0,0,0,0,0,0,0,0,0
795.021,3.4893,0,0,0,0,0,0,0,0,0,0
795.1724,4.5283,0,0,0,0,0,0,0,0,0,0
795.2731,9.1462,0,0,0,0,0,0,0,0,0,0
795.2773,4.9064,0,0,0,0,0,0,0,0,0,0
795.3559,4.0409,0,0,0,0,0,0,0,0,0,0
795.4703,6.2125,0,0,0,0,0,0,0,0,0,0
795.4971,4.3879,0,0,0,0,0,0,0,0,0,0
795.5076,3.9493,0,0,0,0,0,0,0,0,0,0
795.5176,11.1774,0,0,0,0,0,0,0,0,0,0
795.519,17.7602,0,0,0,0,0,0,0,0,0,0
795.5344,7.4152,0,0,0,0,0,0,0,0,0,0
795.5371,10.9922,0,0,0,0,0,0,0,0,0,0
795.5394,14.77,0,0,0,0,0,0,0,0,0,0
795.5529,3.7817,0,0,0,0,0,0,0,0,0,0
795.5551,3.3996,0,0,0,0,0,0,0,0,0,0
795.644,3.3236,0,0,0,0,0,0,0,0,0,0
795.68,3.9825,0,0,0,0,0,0,0,0,0,0
795.6913,3.538,0,0,0,0,0,0,0,0,0,0
795.7089,12.8402,0,0,0,0,0,0,0,0,0,0
795.7521,4.4737,0,0,0,0,0,0,0,0,0,0
795.7786,3.9103,0,0,0,0,0,0,0,0,0,0
795.8351,4.5224,0,0,0,0,0,0,0,0,0,0
795.9172,4.0195,0,0,0,0,0,0,0,0,0,0
795.9326,4.4932,0,0,0,0,0,0,0,0,0,0
796.0164,3.8148,0,0,0,0,0,0,0,0,0,0
796.0588,3.3294,0,0,0,0,0,0,0,0,0,0
796.1329,3.5049,0,0,0,0,0,0,0,0,0,0
796.2261,3.4425,0,0,0,0,0,0,0,0,0,0
796.2637,3.46,0,0,0,0,0,0,0,0,0,0
796.3039,3.7427,0,0,0,0,0,0,0,0,0,0
796.3217,3.9279,0,0,0,0,0,0,0,0,0,0
796.3401,3.6043,0,0,0,0,0,0,0,0,0,0
796.4072,3.9552,0,0,0,0,0,0,0,0,0,0
796.4344,3.9766,0,0,0,0,0,0,0,0,0,0
796.5167,3.7212,0,0,0,0,0,0,0,0,0,0
796.522,13.8889,0,0,0,0,0,0,0,0,0,0
796.6149,4.0351,0,0,0,0,0,0,0,0,0,0
796.6336,3.5887,0,0,0,0,0,0,0,0,0,0
796.6816,3.9201,0,0,0,0,0,0,0,0,0,0
796.7331,3.9903,0,0,0,0,0,0,0,0,0,0
796.8525,3.924,0,0,0,0,0,0,0,0,0,0
796.9993,3.4854,0,0,0,0,0,0,0,0,0,0
797.007,4.1637,0,0,0,0,0,0,0,0,0,0
797.0341,3.7622,0,0,0,0,0,0,0,0,0,0
797.0568,4.1092,0,0,0,0,0,0,0,0,0,0
797.2601,4.3177,0,0,0,0,0,0,0,0,0,0
797.2792,3.1267,0,0,0,0,0,0,0,0,0,0
797.29,3.6316,0,0,0,0,0,0,0,0,0,0
797.3253,5.0955,0,0,0,0,0,0,0,0,0,0
797.3516,3.1267,0,0,0,0,0,0,0,0,0,0
797.5297,3.9454,0,0,0,0,0,0,0,0,0,0
797.5488,3.9669,0,0,0,0,0,0,0,0,0,0
797.5919,3.4152,0,0,0,0,0,0,0,0,0,0
797.6283,4.0351,0,0,0,0,0,0,0,0,0,0
797.6956,3.5517,0,0,0,0,0,0,0,0,0,0
797.8316,4.6394,0,0,0,0,0,0,0,0,0,0
797.8449,4.7817,0,0,0,0,0,0,0,0,0,0
797.8748,3.7076,0,0,0,0,0,0,0,0,0,0
797.8832,3.4522,0,0,0,0,0,0,0,0,0,0
797.9037,4.4327,0,0,0,0,0,0,0,0,0,0
797.9151,3.1287,0,0,0,0,0,0,0,0,0,0
797.987,4.9142,0,0,0,0,0,0,0,0,0,0
798.0588,3.7096,0,0,0,0,0,0,0,0,0,0
798.067,3.386,0,0,0,0,0,0,0,0,0,0
798.2275,3.9396,0,0,0,0,0,0,0,0,0,0
798.248,3.5068,0,0,0,0,0,0,0,0,0,0
798.2534,5.0643,0,0,0,0,0,0,0,0,0,0
798.3342,7.6511,0,0,0,0,0,0,0,0,0,0
798.34,3.4815,0,0,0,0,0,0,0,0,0,0
798.5134,3.922,0,0,0,0,0,0,0,0,0,0
798.5264,3.8129,0,0,0,0,0,0,0,0,0,0
798.561,3.9649,0,0,0,0,0,0,0,0,0,0
798.5645,7.2807,0,0,0,0,0,0,0,0,0,0
798.5669,4.6004,0,0,0,0,0,0,0,0,0,0
798.5688,9.5068,0,0,0,0,0,0,0,0,0,0
798.6794,4.0058,0,0,0,0,0,0,0,0,0,0
798.8052,3.4659,0,0,0,0,0,0,0,0,0,0
798.9174,3.6004,0,0,0,0,0,0,0,0,0,0
798.9603,3.5439,0,0,0,0,0,0,0,0,0,0
799.0249,3.5341,0,0,0,0,0,0,0,0,0,0
799.1245,3.7212,0,0,0,0,0,0,0,0,0,0
799.1425,4.3606,0,0,0,0,0,0,0,0,0,0
799.1941,3.961,0,0,0,0,0,0,0,0,0,0
799.1985,4.1033,0,0,0,0,0,0,0,0,0,0
799.255,3.3665,0,0,0,0,0,0,0,0,0,0
799.3427,15.6316,0,0,0,0,0,0,0,0,0,0
799.3441,7.0253,0,0,0,0,0,0,0,0,0,0
799.3459,28.4425,0,0,0,0,0,0,0,0,0,0
799.3478,28.1306,0,0,0,0,0,0,0,0,0,0
799.3491,12.9591,0,0,0,0,0,0,0,0,0,0
799.3502,5.6979,0,0,0,0,0,0,0,0,0,0
799.3678,3.7895,0,0,0,0,0,0,0,0,0,0
799.4398,3.6608,0,0,0,0,0,0,0,0,0,0
799.4694,3.9961,0,0,0,0,0,0,0,0,0,0
799.5195,5.0019,0,0,0,0,0,0,0,0,0,0
799.5659,3.5127,0,0,0,0,0,0,0,0,0,0
799.5688,8.2846,0,0,0,0,0,0,0,0,0,0
799.6152,6.8207,0,0,0,0,0,0,0,0,0,0
799.722,3.3704,0,0,0,0,0,0,0,0,0,0
799.7245,3.1657,0,0,0,0,0,0,0,0,0,0
799.7397,4.4717,0,0,0,0,0,0,0,0,0,0
799.799,3.8596,0,0,0,0,0,0,0,0,0,0
799.8986,3.4971,0,0,0,0,0,0,0,0,0,0
800.1792,3.345,0,0,0,0,0,0,0,0,0,0
800.2364,4.2632,0,0,0,0,0,0,0,0,0,0
800.258,3.3743,0,0,0,0,0,0,0,0,0,0
800.2659,4.23,0,0,0,0,0,0,0,0,0,0
800.2792,4.1092,0,0,0,0,0,0,0,0,0,0
800.3813,8.4795,0,0,0,0,0,0,0,0,0,0
800.4829,3.4639,0,0,0,0,0,0,0,0,0,0
800.5154,3.7096,0,0,0,0,0,0,0,0,0,0
800.5278,4.7895,0,0,0,0,0,0,0,0,0,0
800.5499,4.2632,0,0,0,0,0,0,0,0,0,0
800.5825,9.3996,0,0,0,0,0,0,0,0,0,0
800.6257,3.5029,0,0,0,0,0,0,0,0,0,0
800.6951,3.8207,0,0,0,0,0,0,0,0,0,0
800.7515,14.039,0,0,0,0,0,0,0,0,0,0
800.8968,4.3177,0,0,0,0,0,0,0,0,0,0
800.9622,3.6472,0,0,0,0,0,0,0,0,0,0
801.0687,3.6881,0,0,0,0,0,0,0,0,0,0
801.0958,3.5146,0,0,0,0,0,0,0,0,0,0
801.1198,3.9259,0,0,0,0,0,0,0,0,0,0
801.1313,4.3002,0,0,0,0,0,0,0,0,0,0
801.1472,3.7895,0,0,0,0,0,0,0,0,0,0
801.2095,4.3099,0,0,0,0,0,0,0,0,0,0
801.2487,4.5556,0,0,0,0,0,0,0,0,0,0
801.257,3.7407,0,0,0,0,0,0,0,0,0,0
801.3318,4.0936,0,0,0,0,0,0,0,0,0,0
801.3397,9.1209,0,0,0,0,0,0,0,0,0,0
801.3439,5.1852,0,0,0,0,0,0,0,0,0,0
801.3569,4.963,0,0,0,0,0,0,0,0,0,0
801.3702,3.6023,0,0,0,0,0,0,0,0,0,0
801.4183,3.7018,0,0,0,0,0,0,0,0,0,0
801.5501,3.5068,0,0,0,0,0,0,0,0,0,0
801.5852,3.9571,0,0,0,0,0,0,0,0,0,0
801.5876,3.6862,0,0,0,0,0,0,0,0,0,0
801.6118,4.3489,0,0,0,0,0,0,0,0,0,0
801.7306,3.2125,0,0,0,0,0,0,0,0,0,0
